n_qubits,seed,t_index,control_j,rotation_k,cumulative_t,cumulative_rank,rank_delta
16,1888127998,504,2,8,504,2,0
16,1888127998,505,2,9,505,2,0
16,1888127998,506,2,9,506,2,0
16,1888127998,507,2,9,507,2,0
16,1888127998,508,2,9,508,2,0
16,1888127998,509,2,9,509,2,0
16,1888127998,510,2,9,510,2,0
16,1888127998,511,2,9,511,2,0
16,1888127998,512,2,9,512,2,0
16,1888127998,513,2,9,513,2,0
16,1888127998,514,2,9,514,2,0
16,1888127998,515,2,9,515,2,0
16,1888127998,516,2,9,516,2,0
16,1888127998,517,2,9,517,2,0
16,1888127998,518,2,9,518,2,0
16,1888127998,519,2,9,519,2,0
16,1888127998,520,2,9,520,2,0
16,1888127998,521,2,9,521,2,0
16,1888127998,522,2,9,522,2,0
16,1888127998,523,2,9,523,2,0
16,1888127998,524,2,9,524,2,0
16,1888127998,525,2,9,525,2,0
16,1888127998,526,2,9,526,2,0
16,1888127998,527,2,9,527,2,0
16,1888127998,528,2,9,528,2,0
16,1888127998,529,2,9,529,2,0
16,1888127998,530,2,9,530,2,0
16,1888127998,531,2,9,531,2,0
16,1888127998,532,2,9,532,2,0
16,1888127998,533,2,10,533,2,0
16,1888127998,534,2,10,534,2,0
16,1888127998,535,2,10,535,2,0
16,1888127998,536,2,10,536,2,0
16,1888127998,537,2,10,537,2,0
16,1888127998,538,2,10,538,2,0
16,1888127998,539,2,10,539,2,0
16,1888127998,540,2,10,540,2,0
16,1888127998,541,2,10,541,2,0
16,1888127998,542,2,10,542,2,0
16,1888127998,543,2,10,543,2,0
16,1888127998,544,2,10,544,2,0
16,1888127998,545,2,10,545,2,0
16,1888127998,546,2,10,546,2,0
16,1888127998,547,2,10,547,2,0
16,1888127998,548,2,10,548,2,0
16,1888127998,549,2,10,549,2,0
16,1888127998,550,2,10,550,2,0
16,1888127998,551,2,10,551,2,0
16,1888127998,552,2,10,552,2,0
16,1888127998,553,2,10,553,2,0
16,1888127998,554,2,10,554,2,0
16,1888127998,555,2,10,555,2,0
16,1888127998,556,2,10,556,2,0
16,1888127998,557,2,10,557,2,0
16,1888127998,558,2,10,558,2,0
16,1888127998,559,2,10,559,2,0
16,1888127998,560,2,10,560,2,0
16,1888127998,561,2,10,561,2,0
16,1888127998,562,2,10,562,2,0
16,1888127998,563,2,10,563,2,0
16,1888127998,564,2,10,564,2,0
16,1888127998,565,2,11,565,2,0
16,1888127998,566,2,11,566,2,0
16,1888127998,567,2,11,567,2,0
16,1888127998,568,2,11,568,2,0
16,1888127998,569,2,11,569,2,0
16,1888127998,570,2,11,570,2,0
16,1888127998,571,2,11,571,2,0
16,1888127998,572,2,11,572,2,0
16,1888127998,573,2,11,573,2,0
16,1888127998,574,2,11,574,2,0
16,1888127998,575,2,11,575,2,0
16,1888127998,576,2,11,576,2,0
16,1888127998,577,2,11,577,2,0
16,1888127998,578,2,11,578,2,0
16,1888127998,579,2,11,579,2,0
16,1888127998,580,2,11,580,2,0
16,1888127998,581,2,11,581,2,0
16,1888127998,582,2,11,582,2,0
16,1888127998,583,2,11,583,2,0
16,1888127998,584,2,11,584,2,0
16,1888127998,585,2,11,585,2,0
16,1888127998,586,2,11,586,2,0
16,1888127998,587,2,11,587,2,0
16,1888127998,588,2,11,588,2,0
16,1888127998,589,2,11,589,2,0
16,1888127998,590,2,11,590,2,0
16,1888127998,591,2,11,591,2,0
16,1888127998,592,2,11,592,2,0
16,1888127998,593,2,11,593,2,0
16,1888127998,594,2,11,594,2,0
16,1888127998,595,2,11,595,2,0
16,1888127998,596,2,11,596,2,0
16,1888127998,597,2,11,597,2,0
16,1888127998,598,2,11,598,2,0
16,1888127998,599,2,11,599,2,0
16,1888127998,600,2,11,600,2,0
16,1888127998,601,2,12,601,2,0
16,1888127998,602,2,12,602,2,0
16,1888127998,603,2,12,603,2,0
16,1888127998,604,2,12,604,2,0
16,1888127998,605,2,12,605,2,0
16,1888127998,606,2,12,606,2,0
16,1888127998,607,2,12,607,2,0
16,1888127998,608,2,12,608,2,0
16,1888127998,609,2,12,609,2,0
16,1888127998,610,2,12,610,2,0
16,1888127998,611,2,12,611,2,0
16,1888127998,612,2,12,612,2,0
16,1888127998,613,2,12,613,2,0
16,1888127998,614,2,12,614,2,0
16,1888127998,615,2,12,615,2,0
16,1888127998,616,2,12,616,2,0
16,1888127998,617,2,12,617,2,0
16,1888127998,618,2,12,618,2,0
16,1888127998,619,2,12,619,2,0
16,1888127998,620,2,12,620,2,0
16,1888127998,621,2,12,621,2,0
16,1888127998,622,2,12,622,2,0
16,1888127998,623,2,12,623,2,0
16,1888127998,624,2,12,624,2,0
16,1888127998,625,2,12,625,2,0
16,1888127998,626,2,12,626,2,0
16,1888127998,627,2,12,627,2,0
16,1888127998,628,2,12,628,2,0
16,1888127998,629,2,12,629,2,0
16,1888127998,630,2,12,630,2,0
16,1888127998,631,2,12,631,2,0
16,1888127998,632,2,12,632,2,0
16,1888127998,633,2,12,633,2,0
16,1888127998,634,2,12,634,2,0
16,1888127998,635,2,12,635,2,0
16,1888127998,636,2,12,636,2,0
16,1888127998,637,2,12,637,2,0
16,1888127998,638,2,12,638,2,0
16,1888127998,639,2,12,639,2,0
16,1888127998,640,2,12,640,2,0
16,1888127998,641,2,13,641,2,0
16,1888127998,642,2,13,642,2,0
16,1888127998,643,2,13,643,2,0
16,1888127998,644,2,13,644,2,0
16,1888127998,645,2,13,645,2,0
16,1888127998,646,2,13,646,2,0
16,1888127998,647,2,13,647,2,0
16,1888127998,648,2,13,648,2,0
16,1888127998,649,2,13,649,2,0
16,1888127998,650,2,13,650,2,0
16,1888127998,651,2,13,651,2,0
16,1888127998,652,2,13,652,2,0
16,1888127998,653,2,13,653,2,0
16,1888127998,654,2,13,654,2,0
16,1888127998,655,2,13,655,2,0
16,1888127998,656,2,13,656,2,0
16,1888127998,657,2,13,657,2,0
16,1888127998,658,2,13,658,2,0
16,1888127998,659,2,13,659,2,0
16,1888127998,660,2,13,660,2,0
16,1888127998,661,2,13,661,2,0
16,1888127998,662,2,13,662,2,0
16,1888127998,663,2,13,663,2,0
16,1888127998,664,2,13,664,2,0
16,1888127998,665,2,13,665,2,0
16,1888127998,666,2,13,666,2,0
16,1888127998,667,2,13,667,2,0
16,1888127998,668,2,13,668,2,0
16,1888127998,669,2,13,669,2,0
16,1888127998,670,2,13,670,2,0
16,1888127998,671,2,13,671,2,0
16,1888127998,672,2,13,672,2,0
16,1888127998,673,2,13,673,2,0
16,1888127998,674,2,13,674,2,0
16,1888127998,675,2,13,675,2,0
16,1888127998,676,2,13,676,2,0
16,1888127998,677,2,13,677,2,0
16,1888127998,678,2,13,678,2,0
16,1888127998,679,2,13,679,2,0
16,1888127998,680,2,13,680,2,0
16,1888127998,681,2,13,681,2,0
16,1888127998,682,2,13,682,2,0
16,1888127998,683,2,13,683,2,0
16,1888127998,684,2,13,684,2,0
16,1888127998,685,2,14,685,2,0
16,1888127998,686,2,14,686,2,0
16,1888127998,687,2,14,687,2,0
16,1888127998,688,2,14,688,2,0
16,1888127998,689,2,14,689,2,0
16,1888127998,690,2,14,690,2,0
16,1888127998,691,2,14,691,2,0
16,1888127998,692,2,14,692,2,0
16,1888127998,693,2,14,693,2,0
16,1888127998,694,2,14,694,2,0
16,1888127998,695,2,14,695,2,0
16,1888127998,696,2,14,696,2,0
16,1888127998,697,2,14,697,2,0
16,1888127998,698,2,14,698,2,0
16,1888127998,699,2,14,699,2,0
16,1888127998,700,2,14,700,2,0
16,1888127998,701,2,14,701,2,0
16,1888127998,702,2,14,702,2,0
16,1888127998,703,2,14,703,2,0
16,1888127998,704,2,14,704,2,0
16,1888127998,705,2,14,705,2,0
16,1888127998,706,2,14,706,2,0
16,1888127998,707,2,14,707,2,0
16,1888127998,708,2,14,708,2,0
16,1888127998,709,2,14,709,2,0
16,1888127998,710,2,14,710,2,0
16,1888127998,711,2,14,711,2,0
16,1888127998,712,2,14,712,2,0
16,1888127998,713,2,14,713,2,0
16,1888127998,714,2,14,714,2,0
16,1888127998,715,2,14,715,2,0
16,1888127998,716,2,14,716,2,0
16,1888127998,717,2,14,717,2,0
16,1888127998,718,2,14,718,2,0
16,1888127998,719,2,14,719,2,0
16,1888127998,720,2,14,720,2,0
16,1888127998,721,2,14,721,2,0
16,1888127998,722,2,14,722,2,0
16,1888127998,723,2,14,723,2,0
16,1888127998,724,2,14,724,2,0
16,1888127998,725,2,14,725,2,0
16,1888127998,726,2,14,726,2,0
16,1888127998,727,2,14,727,2,0
16,1888127998,728,2,14,728,2,0
16,1888127998,729,2,14,729,2,0
16,1888127998,730,2,14,730,2,0
16,1888127998,731,2,14,731,2,0
16,1888127998,732,2,14,732,2,0
16,1888127998,733,2,15,733,2,0
16,1888127998,734,2,15,734,2,0
16,1888127998,735,2,15,735,2,0
16,1888127998,736,2,15,736,2,0
16,1888127998,737,2,15,737,2,0
16,1888127998,738,2,15,738,2,0
16,1888127998,739,2,15,739,2,0
16,1888127998,740,2,15,740,2,0
16,1888127998,741,2,15,741,2,0
16,1888127998,742,2,15,742,2,0
16,1888127998,743,2,15,743,2,0
16,1888127998,744,2,15,744,2,0
16,1888127998,745,2,15,745,2,0
16,1888127998,746,2,15,746,2,0
16,1888127998,747,2,15,747,2,0
16,1888127998,748,2,15,748,2,0
16,1888127998,749,2,15,749,2,0
16,1888127998,750,2,15,750,2,0
16,1888127998,751,2,15,751,2,0
16,1888127998,752,2,15,752,2,0
16,1888127998,753,2,15,753,2,0
16,1888127998,754,2,15,754,2,0
16,1888127998,755,2,15,755,2,0
16,1888127998,756,2,15,756,2,0
16,1888127998,757,2,15,757,2,0
16,1888127998,758,2,15,758,2,0
16,1888127998,759,2,15,759,2,0
16,1888127998,760,2,15,760,2,0
16,1888127998,761,2,15,761,2,0
16,1888127998,762,2,15,762,2,0
16,1888127998,763,2,15,763,2,0
16,1888127998,764,2,15,764,2,0
16,1888127998,765,2,15,765,2,0
16,1888127998,766,2,15,766,2,0
16,1888127998,767,2,15,767,2,0
16,1888127998,768,2,15,768,2,0
16,1888127998,769,2,15,769,2,0
16,1888127998,770,2,15,770,2,0
16,1888127998,771,2,15,771,2,0
16,1888127998,772,2,15,772,2,0
16,1888127998,773,2,15,773,2,0
16,1888127998,774,2,15,774,2,0
16,1888127998,775,2,15,775,2,0
16,1888127998,776,2,15,776,2,0
16,1888127998,777,2,15,777,2,0
16,1888127998,778,2,15,778,2,0
16,1888127998,779,2,15,779,2,0
16,1888127998,780,2,15,780,2,0
16,1888127998,781,2,15,781,2,0
16,1888127998,782,2,15,782,2,0
16,1888127998,783,2,15,783,2,0
16,1888127998,784,2,15,784,2,0
16,1888127998,785,3,3,785,3,1
16,1888127998,786,3,3,786,3,0
16,1888127998,787,3,3,787,3,0
16,1888127998,788,3,3,788,3,0
16,1888127998,789,3,4,789,3,0
16,1888127998,790,3,4,790,3,0
16,1888127998,791,3,4,791,3,0
16,1888127998,792,3,4,792,3,0
16,1888127998,793,3,4,793,3,0
16,1888127998,794,3,4,794,3,0
16,1888127998,795,3,4,795,3,0
16,1888127998,796,3,4,796,3,0
16,1888127998,797,3,5,797,3,0
16,1888127998,798,3,5,798,3,0
16,1888127998,799,3,5,799,3,0
16,1888127998,800,3,5,800,3,0
16,1888127998,801,3,5,801,3,0
16,1888127998,802,3,5,802,3,0
16,1888127998,803,3,5,803,3,0
16,1888127998,804,3,5,804,3,0
16,1888127998,805,3,5,805,3,0
16,1888127998,806,3,5,806,3,0
16,1888127998,807,3,5,807,3,0
16,1888127998,808,3,5,808,3,0
16,1888127998,809,3,6,809,3,0
16,1888127998,810,3,6,810,3,0
16,1888127998,811,3,6,811,3,0
16,1888127998,812,3,6,812,3,0
16,1888127998,813,3,6,813,3,0
16,1888127998,814,3,6,814,3,0
16,1888127998,815,3,6,815,3,0
16,1888127998,816,3,6,816,3,0
16,1888127998,817,3,6,817,3,0
16,1888127998,818,3,6,818,3,0
16,1888127998,819,3,6,819,3,0
16,1888127998,820,3,6,820,3,0
16,1888127998,821,3,6,821,3,0
16,1888127998,822,3,6,822,3,0
16,1888127998,823,3,6,823,3,0
16,1888127998,824,3,6,824,3,0
16,1888127998,825,3,7,825,3,0
16,1888127998,826,3,7,826,3,0
16,1888127998,827,3,7,827,3,0
16,1888127998,828,3,7,828,3,0
16,1888127998,829,3,7,829,3,0
16,1888127998,830,3,7,830,3,0
16,1888127998,831,3,7,831,3,0
16,1888127998,832,3,7,832,3,0
16,1888127998,833,3,7,833,3,0
16,1888127998,834,3,7,834,3,0
16,1888127998,835,3,7,835,3,0
16,1888127998,836,3,7,836,3,0
16,1888127998,837,3,7,837,3,0
16,1888127998,838,3,7,838,3,0
16,1888127998,839,3,7,839,3,0
16,1888127998,840,3,7,840,3,0
16,1888127998,841,3,7,841,3,0
16,1888127998,842,3,7,842,3,0
16,1888127998,843,3,7,843,3,0
16,1888127998,844,3,7,844,3,0
16,1888127998,845,3,8,845,3,0
16,1888127998,846,3,8,846,3,0
16,1888127998,847,3,8,847,3,0
16,1888127998,848,3,8,848,3,0
16,1888127998,849,3,8,849,3,0
16,1888127998,850,3,8,850,3,0
16,1888127998,851,3,8,851,3,0
16,1888127998,852,3,8,852,3,0
16,1888127998,853,3,8,853,3,0
16,1888127998,854,3,8,854,3,0
16,1888127998,855,3,8,855,3,0
16,1888127998,856,3,8,856,3,0
16,1888127998,857,3,8,857,3,0
16,1888127998,858,3,8,858,3,0
16,1888127998,859,3,8,859,3,0
16,1888127998,860,3,8,860,3,0
16,1888127998,861,3,8,861,3,0
16,1888127998,862,3,8,862,3,0
16,1888127998,863,3,8,863,3,0
16,1888127998,864,3,8,864,3,0
16,1888127998,865,3,8,865,3,0
16,1888127998,866,3,8,866,3,0
16,1888127998,867,3,8,867,3,0
16,1888127998,868,3,8,868,3,0
16,1888127998,869,3,9,869,3,0
16,1888127998,870,3,9,870,3,0
16,1888127998,871,3,9,871,3,0
16,1888127998,872,3,9,872,3,0
16,1888127998,873,3,9,873,3,0
16,1888127998,874,3,9,874,3,0
16,1888127998,875,3,9,875,3,0
16,1888127998,876,3,9,876,3,0
16,1888127998,877,3,9,877,3,0
16,1888127998,878,3,9,878,3,0
16,1888127998,879,3,9,879,3,0
16,1888127998,880,3,9,880,3,0
16,1888127998,881,3,9,881,3,0
16,1888127998,882,3,9,882,3,0
16,1888127998,883,3,9,883,3,0
16,1888127998,884,3,9,884,3,0
16,1888127998,885,3,9,885,3,0
16,1888127998,886,3,9,886,3,0
16,1888127998,887,3,9,887,3,0
16,1888127998,888,3,9,888,3,0
16,1888127998,889,3,9,889,3,0
16,1888127998,890,3,9,890,3,0
16,1888127998,891,3,9,891,3,0
16,1888127998,892,3,9,892,3,0
16,1888127998,893,3,9,893,3,0
16,1888127998,894,3,9,894,3,0
16,1888127998,895,3,9,895,3,0
16,1888127998,896,3,9,896,3,0
16,1888127998,897,3,10,897,3,0
16,1888127998,898,3,10,898,3,0
16,1888127998,899,3,10,899,3,0
16,1888127998,900,3,10,900,3,0
16,1888127998,901,3,10,901,3,0
16,1888127998,902,3,10,902,3,0
16,1888127998,903,3,10,903,3,0
16,1888127998,904,3,10,904,3,0
16,1888127998,905,3,10,905,3,0
16,1888127998,906,3,10,906,3,0
16,1888127998,907,3,10,907,3,0
16,1888127998,908,3,10,908,3,0
16,1888127998,909,3,10,909,3,0
16,1888127998,910,3,10,910,3,0
16,1888127998,911,3,10,911,3,0
16,1888127998,912,3,10,912,3,0
16,1888127998,913,3,10,913,3,0
16,1888127998,914,3,10,914,3,0
16,1888127998,915,3,10,915,3,0
16,1888127998,916,3,10,916,3,0
16,1888127998,917,3,10,917,3,0
16,1888127998,918,3,10,918,3,0
16,1888127998,919,3,10,919,3,0
16,1888127998,920,3,10,920,3,0
16,1888127998,921,3,10,921,3,0
16,1888127998,922,3,10,922,3,0
16,1888127998,923,3,10,923,3,0
16,1888127998,924,3,10,924,3,0
16,1888127998,925,3,10,925,3,0
16,1888127998,926,3,10,926,3,0
16,1888127998,927,3,10,927,3,0
16,1888127998,928,3,10,928,3,0
16,1888127998,929,3,11,929,3,0
16,1888127998,930,3,11,930,3,0
16,1888127998,931,3,11,931,3,0
16,1888127998,932,3,11,932,3,0
16,1888127998,933,3,11,933,3,0
16,1888127998,934,3,11,934,3,0
16,1888127998,935,3,11,935,3,0
16,1888127998,936,3,11,936,3,0
16,1888127998,937,3,11,937,3,0
16,1888127998,938,3,11,938,3,0
16,1888127998,939,3,11,939,3,0
16,1888127998,940,3,11,940,3,0
16,1888127998,941,3,11,941,3,0
16,1888127998,942,3,11,942,3,0
16,1888127998,943,3,11,943,3,0
16,1888127998,944,3,11,944,3,0
16,1888127998,945,3,11,945,3,0
16,1888127998,946,3,11,946,3,0
16,1888127998,947,3,11,947,3,0
16,1888127998,948,3,11,948,3,0
16,1888127998,949,3,11,949,3,0
16,1888127998,950,3,11,950,3,0
16,1888127998,951,3,11,951,3,0
16,1888127998,952,3,11,952,3,0
16,1888127998,953,3,11,953,3,0
16,1888127998,954,3,11,954,3,0
16,1888127998,955,3,11,955,3,0
16,1888127998,956,3,11,956,3,0
16,1888127998,957,3,11,957,3,0
16,1888127998,958,3,11,958,3,0
16,1888127998,959,3,11,959,3,0
16,1888127998,960,3,11,960,3,0
16,1888127998,961,3,11,961,3,0
16,1888127998,962,3,11,962,3,0
16,1888127998,963,3,11,963,3,0
16,1888127998,964,3,11,964,3,0
16,1888127998,965,3,12,965,3,0
16,1888127998,966,3,12,966,3,0
16,1888127998,967,3,12,967,3,0
16,1888127998,968,3,12,968,3,0
16,1888127998,969,3,12,969,3,0
16,1888127998,970,3,12,970,3,0
16,1888127998,971,3,12,971,3,0
16,1888127998,972,3,12,972,3,0
16,1888127998,973,3,12,973,3,0
16,1888127998,974,3,12,974,3,0
16,1888127998,975,3,12,975,3,0
16,1888127998,976,3,12,976,3,0
16,1888127998,977,3,12,977,3,0
16,1888127998,978,3,12,978,3,0
16,1888127998,979,3,12,979,3,0
16,1888127998,980,3,12,980,3,0
16,1888127998,981,3,12,981,3,0
16,1888127998,982,3,12,982,3,0
16,1888127998,983,3,12,983,3,0
16,1888127998,984,3,12,984,3,0
16,1888127998,985,3,12,985,3,0
16,1888127998,986,3,12,986,3,0
16,1888127998,987,3,12,987,3,0
16,1888127998,988,3,12,988,3,0
16,1888127998,989,3,12,989,3,0
16,1888127998,990,3,12,990,3,0
16,1888127998,991,3,12,991,3,0
16,1888127998,992,3,12,992,3,0
16,1888127998,993,3,12,993,3,0
16,1888127998,994,3,12,994,3,0
16,1888127998,995,3,12,995,3,0
16,1888127998,996,3,12,996,3,0
16,1888127998,997,3,12,997,3,0
16,1888127998,998,3,12,998,3,0
16,1888127998,999,3,12,999,3,0
16,1888127998,1000,3,12,1000,3,0
16,1888127998,1001,3,12,1001,3,0
16,1888127998,1002,3,12,1002,3,0
16,1888127998,1003,3,12,1003,3,0
16,1888127998,1004,3,12,1004,3,0
16,1888127998,1005,3,13,1005,3,0
16,1888127998,1006,3,13,1006,3,0
16,1888127998,1007,3,13,1007,3,0
16,1888127998,1008,3,13,1008,3,0
16,1888127998,1009,3,13,1009,3,0
16,1888127998,1010,3,13,1010,3,0
16,1888127998,1011,3,13,1011,3,0
16,1888127998,1012,3,13,1012,3,0
16,1888127998,1013,3,13,1013,3,0
16,1888127998,1014,3,13,1014,3,0
16,1888127998,1015,3,13,1015,3,0
16,1888127998,1016,3,13,1016,3,0
16,1888127998,1017,3,13,1017,3,0
16,1888127998,1018,3,13,1018,3,0
16,1888127998,1019,3,13,1019,3,0
16,1888127998,1020,3,13,1020,3,0
16,1888127998,1021,3,13,1021,3,0
16,1888127998,1022,3,13,1022,3,0
16,1888127998,1023,3,13,1023,3,0
16,1888127998,1024,3,13,1024,3,0
16,1888127998,1025,3,13,1025,3,0
16,1888127998,1026,3,13,1026,3,0
16,1888127998,1027,3,13,1027,3,0
16,1888127998,1028,3,13,1028,3,0
16,1888127998,1029,3,13,1029,3,0
16,1888127998,1030,3,13,1030,3,0
16,1888127998,1031,3,13,1031,3,0
16,1888127998,1032,3,13,1032,3,0
16,1888127998,1033,3,13,1033,3,0
16,1888127998,1034,3,13,1034,3,0
16,1888127998,1035,3,13,1035,3,0
16,1888127998,1036,3,13,1036,3,0
16,1888127998,1037,3,13,1037,3,0
16,1888127998,1038,3,13,1038,3,0
16,1888127998,1039,3,13,1039,3,0
16,1888127998,1040,3,13,1040,3,0
16,1888127998,1041,3,13,1041,3,0
16,1888127998,1042,3,13,1042,3,0
16,1888127998,1043,3,13,1043,3,0
16,1888127998,1044,3,13,1044,3,0
16,1888127998,1045,3,13,1045,3,0
16,1888127998,1046,3,13,1046,3,0
16,1888127998,1047,3,13,1047,3,0
16,1888127998,1048,3,13,1048,3,0
16,1888127998,1049,3,14,1049,3,0
16,1888127998,1050,3,14,1050,3,0
16,1888127998,1051,3,14,1051,3,0
16,1888127998,1052,3,14,1052,3,0
16,1888127998,1053,3,14,1053,3,0
16,1888127998,1054,3,14,1054,3,0
16,1888127998,1055,3,14,1055,3,0
16,1888127998,1056,3,14,1056,3,0
16,1888127998,1057,3,14,1057,3,0
16,1888127998,1058,3,14,1058,3,0
16,1888127998,1059,3,14,1059,3,0
16,1888127998,1060,3,14,1060,3,0
16,1888127998,1061,3,14,1061,3,0
16,1888127998,1062,3,14,1062,3,0
16,1888127998,1063,3,14,1063,3,0
16,1888127998,1064,3,14,1064,3,0
16,1888127998,1065,3,14,1065,3,0
16,1888127998,1066,3,14,1066,3,0
16,1888127998,1067,3,14,1067,3,0
16,1888127998,1068,3,14,1068,3,0
16,1888127998,1069,3,14,1069,3,0
16,1888127998,1070,3,14,1070,3,0
16,1888127998,1071,3,14,1071,3,0
16,1888127998,1072,3,14,1072,3,0
16,1888127998,1073,3,14,1073,3,0
16,1888127998,1074,3,14,1074,3,0
16,1888127998,1075,3,14,1075,3,0
16,1888127998,1076,3,14,1076,3,0
16,1888127998,1077,3,14,1077,3,0
16,1888127998,1078,3,14,1078,3,0
16,1888127998,1079,3,14,1079,3,0
16,1888127998,1080,3,14,1080,3,0
16,1888127998,1081,3,14,1081,3,0
16,1888127998,1082,3,14,1082,3,0
16,1888127998,1083,3,14,1083,3,0
16,1888127998,1084,3,14,1084,3,0
16,1888127998,1085,3,14,1085,3,0
16,1888127998,1086,3,14,1086,3,0
16,1888127998,1087,3,14,1087,3,0
16,1888127998,1088,3,14,1088,3,0
16,1888127998,1089,3,14,1089,3,0
16,1888127998,1090,3,14,1090,3,0
16,1888127998,1091,3,14,1091,3,0
16,1888127998,1092,3,14,1092,3,0
16,1888127998,1093,3,14,1093,3,0
16,1888127998,1094,3,14,1094,3,0
16,1888127998,1095,3,14,1095,3,0
16,1888127998,1096,3,14,1096,3,0
16,1888127998,1097,4,3,1097,4,1
16,1888127998,1098,4,3,1098,4,0
16,1888127998,1099,4,3,1099,4,0
16,1888127998,1100,4,3,1100,4,0
16,1888127998,1101,4,4,1101,4,0
16,1888127998,1102,4,4,1102,4,0
16,1888127998,1103,4,4,1103,4,0
16,1888127998,1104,4,4,1104,4,0
16,1888127998,1105,4,4,1105,4,0
16,1888127998,1106,4,4,1106,4,0
16,1888127998,1107,4,4,1107,4,0
16,1888127998,1108,4,4,1108,4,0
16,1888127998,1109,4,5,1109,4,0
16,1888127998,1110,4,5,1110,4,0
16,1888127998,1111,4,5,1111,4,0
16,1888127998,1112,4,5,1112,4,0
16,1888127998,1113,4,5,1113,4,0
16,1888127998,1114,4,5,1114,4,0
16,1888127998,1115,4,5,1115,4,0
16,1888127998,1116,4,5,1116,4,0
16,1888127998,1117,4,5,1117,4,0
16,1888127998,1118,4,5,1118,4,0
16,1888127998,1119,4,5,1119,4,0
16,1888127998,1120,4,5,1120,4,0
16,1888127998,1121,4,6,1121,4,0
16,1888127998,1122,4,6,1122,4,0
16,1888127998,1123,4,6,1123,4,0
16,1888127998,1124,4,6,1124,4,0
16,1888127998,1125,4,6,1125,4,0
16,1888127998,1126,4,6,1126,4,0
16,1888127998,1127,4,6,1127,4,0
16,1888127998,1128,4,6,1128,4,0
16,1888127998,1129,4,6,1129,4,0
16,1888127998,1130,4,6,1130,4,0
16,1888127998,1131,4,6,1131,4,0
16,1888127998,1132,4,6,1132,4,0
16,1888127998,1133,4,6,1133,4,0
16,1888127998,1134,4,6,1134,4,0
16,1888127998,1135,4,6,1135,4,0
16,1888127998,1136,4,6,1136,4,0
16,1888127998,1137,4,7,1137,4,0
16,1888127998,1138,4,7,1138,4,0
16,1888127998,1139,4,7,1139,4,0
16,1888127998,1140,4,7,1140,4,0
16,1888127998,1141,4,7,1141,4,0
16,1888127998,1142,4,7,1142,4,0
16,1888127998,1143,4,7,1143,4,0
16,1888127998,1144,4,7,1144,4,0
16,1888127998,1145,4,7,1145,4,0
16,1888127998,1146,4,7,1146,4,0
16,1888127998,1147,4,7,1147,4,0
16,1888127998,1148,4,7,1148,4,0
16,1888127998,1149,4,7,1149,4,0
16,1888127998,1150,4,7,1150,4,0
16,1888127998,1151,4,7,1151,4,0
16,1888127998,1152,4,7,1152,4,0
16,1888127998,1153,4,7,1153,4,0
16,1888127998,1154,4,7,1154,4,0
16,1888127998,1155,4,7,1155,4,0
16,1888127998,1156,4,7,1156,4,0
16,1888127998,1157,4,8,1157,4,0
16,1888127998,1158,4,8,1158,4,0
16,1888127998,1159,4,8,1159,4,0
16,1888127998,1160,4,8,1160,4,0
16,1888127998,1161,4,8,1161,4,0
16,1888127998,1162,4,8,1162,4,0
16,1888127998,1163,4,8,1163,4,0
16,1888127998,1164,4,8,1164,4,0
16,1888127998,1165,4,8,1165,4,0
16,1888127998,1166,4,8,1166,4,0
16,1888127998,1167,4,8,1167,4,0
16,1888127998,1168,4,8,1168,4,0
16,1888127998,1169,4,8,1169,4,0
16,1888127998,1170,4,8,1170,4,0
16,1888127998,1171,4,8,1171,4,0
16,1888127998,1172,4,8,1172,4,0
16,1888127998,1173,4,8,1173,4,0
16,1888127998,1174,4,8,1174,4,0
16,1888127998,1175,4,8,1175,4,0
16,1888127998,1176,4,8,1176,4,0
16,1888127998,1177,4,8,1177,4,0
16,1888127998,1178,4,8,1178,4,0
16,1888127998,1179,4,8,1179,4,0
16,1888127998,1180,4,8,1180,4,0
16,1888127998,1181,4,9,1181,4,0
16,1888127998,1182,4,9,1182,4,0
16,1888127998,1183,4,9,1183,4,0
16,1888127998,1184,4,9,1184,4,0
16,1888127998,1185,4,9,1185,4,0
16,1888127998,1186,4,9,1186,4,0
16,1888127998,1187,4,9,1187,4,0
16,1888127998,1188,4,9,1188,4,0
16,1888127998,1189,4,9,1189,4,0
16,1888127998,1190,4,9,1190,4,0
16,1888127998,1191,4,9,1191,4,0
16,1888127998,1192,4,9,1192,4,0
16,1888127998,1193,4,9,1193,4,0
16,1888127998,1194,4,9,1194,4,0
16,1888127998,1195,4,9,1195,4,0
16,1888127998,1196,4,9,1196,4,0
16,1888127998,1197,4,9,1197,4,0
16,1888127998,1198,4,9,1198,4,0
16,1888127998,1199,4,9,1199,4,0
16,1888127998,1200,4,9,1200,4,0
16,1888127998,1201,4,9,1201,4,0
16,1888127998,1202,4,9,1202,4,0
16,1888127998,1203,4,9,1203,4,0
16,1888127998,1204,4,9,1204,4,0
16,1888127998,1205,4,9,1205,4,0
16,1888127998,1206,4,9,1206,4,0
16,1888127998,1207,4,9,1207,4,0
16,1888127998,1208,4,9,1208,4,0
16,1888127998,1209,4,10,1209,4,0
16,1888127998,1210,4,10,1210,4,0
16,1888127998,1211,4,10,1211,4,0
16,1888127998,1212,4,10,1212,4,0
16,1888127998,1213,4,10,1213,4,0
16,1888127998,1214,4,10,1214,4,0
